start,end,DOMESTIC_HOT_WATER.CONSUMED_ELECTRICAL_ENERGY,HEATING.CONSUMED_ELECTRICAL_ENERGY,DOMESTIC_HOT_WATER.EARNED_ENVIRONMENT_ENERGY,HEATING.EARNED_ENVIRONMENT_ENERGY,DOMESTIC_HOT_WATER.HEAT_GENERATED,HEATING.HEAT_GENERATED
2025-02-25T10:00,2025-02-25T11:00,0.0,287.7045098394275,0.0,652.7277343468018,0.0,900.7805600683798
2025-02-25T11:00,2025-02-25T12:00,0.0,278.7446544693652,0.0,637.3022634682475,0.0,877.6630595467177
2025-02-25T12:00,2025-02-25T13:00,0.0,326.31846902862264,0.0,729.2484567177846,0.0,1014.6454494739933
2025-02-25T13:00,2025-02-25T14:00,0.0,304.7075589756488,0.0,712.3748220238591,0.0,978.3021868092183
2025-02-25T14:00,2025-02-25T15:00,0.0,234.10960805513554,0.0,578.2569654390842,0.0,777.1297306323146
2025-02-25T15:00,2025-02-25T16:00,0.0,208.2441136587771,0.0,458.78201606086225,0.0,631.9325162017469
2025-02-25T16:00,2025-02-25T17:00,0.0,297.32774352388236,0.0,621.2863225430528,0.0,877.4823108099433
2025-02-25T17:00,2025-02-25T18:00,0.0,399.1713049938679,0.0,889.5370224611213,0.0,1241.2197839355317
2025-02-25T18:00,2025-02-25T19:00,0.0,373.5047830732127,0.0,820.2639544579106,0.0,1147.6759166413726
2025-02-25T19:00,2025-02-25T20:00,0.0,313.384608723594,0.0,719.3288849765258,0.0,989.1317858432647
2025-02-25T20:00,2025-02-25T21:00,0.0,341.6148591549296,0.0,696.9515757042253,0.0,991.7635563380281
2025-02-25T21:00,2025-02-25T22:00,0.0,399.1242551859481,0.0,825.4715863573949,0.0,1173.301514084507
2025-02-25T22:00,2025-02-25T23:00,0.0,260.74155258154656,0.0,617.7028880913817,0.0,837.2956934170498
2025-02-25T23:00,2025-02-26T00:00,0.0,212.44181430999294,0.0,422.02393581262265,0.0,593.6082272007948
2025-02-26T00:00,2025-02-26T01:00,0.0,347.79366611761776,0.0,706.8245298794458,0.0,1001.014626391381
2025-02-26T01:00,2025-02-26T02:00,0.0,414.80230949801376,0.0,878.9656114572048,0.0,1235.1787360961143
2025-02-26T02:00,2025-02-26T03:00,0.0,379.156105994944,0.0,789.2238570724147,0.0,1114.3908036571984
2025-02-26T03:00,2025-02-26T04:00,0.0,314.6034463028169,0.0,687.9391142168594,0.0,952.6550025002084
2025-02-26T04:00,2025-02-26T05:00,0.0,277.08898208507804,0.0,550.2656149481347,0.0,779.4751429466438
2025-02-26T05:00,2025-02-26T06:00,733.3771827424583,180.37997857201367,1557.8472972318154,433.01138833044257,2253.298348516352,588.4535659893401
2025-02-26T06:00,2025-02-26T07:00,846.7110267987038,333.9341539212533,1242.3710885436537,911.1421722908163,2053.6310022759017,1210.6564199760164
2025-02-26T07:00,2025-02-26T08:00,203.61442593864467,431.0903071287687,230.39701654515355,1012.6137116089039,426.94840669014087,1393.3245682675938
2025-02-26T08:00,2025-02-26T09:00,0.0,415.23916508171317,0.0,956.269600591716,0.0,1319.2500528317835
2025-02-26T09:00,2025-02-26T10:00,0.0,404.9855969210232,0.0,787.1215166888908,0.0,1141.4039867905658
2025-02-26T10:00,2025-02-26T11:00,0.0,427.7523776405972,0.0,929.0789993172921,0.0,1308.4739181533866
2025-02-26T11:00,2025-02-26T12:00,0.0,389.05479055175874,0.0,910.6454276083209,0.0,1256.0109805993325
2025-02-26T12:00,2025-02-26T13:00,0.0,269.5457038359012,0.0,611.7561366171552,0.0,843.8854673045712
2025-02-26T13:00,2025-02-26T14:00,0.0,246.9309224429417,0.0,615.5530431107354,0.0,826.1313045928431
2025-02-26T14:00,2025-02-26T15:00,0.0,279.6482283555872,0.0,567.9371921618468,0.0,809.3186754253331
2025-02-26T15:00,2025-02-26T16:00,0.0,333.8139040492958,0.0,723.6019732547156,0.0,1014.5548415492957
2025-02-26T16:00,2025-02-26T17:00,0.0,420.62632327086993,0.0,940.6931615532878,0.0,1313.0732283159673
2025-02-26T17:00,2025-02-26T18:00,0.0,357.0102789360866,0.0,810.3235528204095,0.0,1121.1589080989143
2025-02-26T18:00,2025-02-26T19:00,0.0,350.8474118775505,0.0,804.8906808338759,0.0,1108.8921417541324
2025-02-26T19:00,2025-02-26T20:00,0.0,325.90086333459334,0.0,636.1008367711198,0.0,914.7294376912362
2025-02-26T20:00,2025-02-26T21:00,0.0,497.1101591401138,0.0,1054.372239874156,0.0,1492.438220759468
2025-02-26T21:00,2025-02-26T22:00,0.0,477.0779789684623,0.0,1013.5791724558171,0.0,1434.8070067694132
2025-02-26T22:00,2025-02-26T23:00,0.0,51.66039160516298,0.0,55.15639092446449,0.0,78.47960693153
2025-02-26T23:00,2025-02-27T00:00,0.0,334.1100076869538,0.0,760.7344806933484,0.0,1045.0641206313414
2025-02-27T00:00,2025-02-27T01:00,0.0,338.1165410547692,0.0,757.8177254202757,0.0,1045.446921211431
2025-02-27T01:00,2025-02-27T02:00,0.0,346.87408176003754,0.0,743.5229777580671,0.0,1041.1574440727204
2025-02-27T02:00,2025-02-27T03:00,0.0,291.7728266492446,0.0,589.1833588066862,0.0,832.1784550498255
2025-02-27T03:00,2025-02-27T04:00,0.0,295.87072994659627,0.0,653.2102214087658,0.0,900.6838303706669
2025-02-27T04:00,2025-02-27T05:00,23.542545976606537,420.91549299021824,43.22412054326381,822.9946084288149,65.0075427617672,1173.7071163302683
2025-02-27T05:00,2025-02-27T06:00,575.4982178588016,298.3605010311304,1023.9152692693116,569.6338912718135,1571.150330938031,600.2166957579751
2025-02-27T06:00,2025-02-27T07:00,758.8423877640845,568.8422717642145,746.3888556338028,989.5344177639803,1476.7144278169014,1462.9754638977854
2025-02-27T07:00,2025-02-27T08:00,0.0,937.1319826007327,0.0,1430.7075496618766,0.0,1690.2354360383208
2025-02-27T08:00,2025-02-27T09:00,0.0,647.1852746843487,0.0,1305.1093001797767,0.0,1877.3568786982248
2025-02-27T09:00,2025-02-27T10:00,0.0,616.7030503086812,0.0,1102.4111239370184,0.0,1655.2063592853688
2025-02-27T10:00,2025-02-27T11:00,0.0,363.0788864747874,0.0,773.4129143510633,0.0,1085.5625465316627
2025-02-27T11:00,2025-02-27T12:00,0.0,332.64222791154947,0.0,740.6785311998825,0.0,1029.2071638058337
2025-02-27T12:00,2025-02-27T13:00,0.0,344.0687719028669,0.0,659.6525264084507,0.0,954.8902112676057
2025-02-27T13:00,2025-02-27T14:00,0.0,374.6188205527544,0.0,848.3397636261356,0.0,1174.76286971831
2025-02-27T14:00,2025-02-27T15:00,0.0,311.3364657359839,0.0,689.6605998168498,0.0,954.7301581381782
2025-02-27T15:00,2025-02-27T16:00,0.0,198.34669582599764,0.0,418.5159429426256,0.0,577.7480654077709
2025-02-27T16:00,2025-02-27T17:00,0.0,217.62165986801347,0.0,456.15154371007134,0.0,636.4020762871079
2025-02-27T17:00,2025-02-27T18:00,33.602481552902226,411.1313168477917,114.30219560087349,890.698617752476,145.25742286559594,1244.095394480495
2025-02-27T18:00,2025-02-27T19:00,115.05288571604679,445.44921985066213,391.50639814912654,948.6920357847282,498.3363271344041,1333.5215201465203
2025-02-27T19:00,2025-02-27T20:00,0.0,378.1631893890463,0.0,726.7642957746478,0.0,1050.7600732600733
2025-02-27T20:00,2025-02-27T21:00,0.0,443.8801628521127,0.0,851.0349823943661,0.0,1199.008214900845
2025-02-27T21:00,2025-02-27T22:00,0.0,604.5201359218391,0.0,1172.0278159569214,0.0,1603.3872936308358
2025-02-27T22:00,2025-02-27T23:00,0.0,349.9152927515258,0.0,626.0506328261494,0.0,852.9028471464442
2025-02-27T23:00,2025-02-28T00:00,0.0,331.10970653135456,0.0,575.3777516280965,0.0,698.7150889718208
2025-02-28T00:00,2025-02-28T01:00,0.0,460.1158512961398,0.0,781.4863152187286,0.0,1045.7849341214942
2025-02-28T01:00,2025-02-28T02:00,0.0,581.5421595127967,0.0,1012.4044542253521,0.0,1245.816144366197
2025-02-28T02:00,2025-02-28T03:00,0.0,491.1502626483755,0.0,848.6416203532834,0.0,1112.514062927863
2025-02-28T03:00,2025-02-28T04:00,0.0,625.918488380013,0.0,1067.0369249483774,0.0,1215.1627837710996
2025-02-28T04:00,2025-02-28T05:00,27.120757402938274,399.90215365600363,84.70347510921647,746.5616890270322,109.8266188697858,860.5490281410797
2025-02-28T05:00,2025-02-28T06:00,606.8669381536365,218.17643742953774,1133.6293276363979,370.0432550028185,1710.7876694860893,552.9653325817361
2025-02-28T06:00,2025-02-28T07:00,1013.8437672562122,199.36541373239436,1656.5873588690674,486.34330985915494,2627.259723527928,663.8554225352113
2025-02-28T07:00,2025-02-28T08:00,220.73952169625247,578.7841461267606,190.14907460387326,1239.1566788551825,402.61377200704226,1755.1007570422535
2025-02-28T08:00,2025-02-28T09:00,0.0,599.0363820422535,0.0,1111.6297824124233,0.0,1643.0224471830984
2025-02-28T09:00,2025-02-28T10:00,0.0,443.34779321409883,0.0,843.3709317305863,0.0,1230.3094775921086
2025-02-28T10:00,2025-02-28T11:00,0.0,456.10082664219715,0.0,840.8381667096464,0.0,1238.5787242514216
2025-02-28T11:00,2025-02-28T12:00,0.0,490.70097081271814,0.0,920.4633765094089,0.0,1353.389299545866
2025-02-28T12:00,2025-02-28T13:00,0.0,400.7224762256974,0.0,824.9256723030492,0.0,1177.1441638688143
2025-02-28T13:00,2025-02-28T14:00,0.0,324.7339806404998,0.0,672.2359826265283,0.0,954.29775514527
2025-02-28T14:00,2025-02-28T15:00,0.0,351.6527511717246,0.0,700.3621770092944,0.0,1009.6418959020393
2025-02-28T15:00,2025-02-28T16:00,0.0,363.5669420456455,0.0,717.3714375284387,0.0,1038.3827025050746
2025-02-28T16:00,2025-02-28T17:00,0.0,344.2628867329139,0.0,692.1647493755231,0.0,994.755431383981
2025-02-28T17:00,2025-02-28T18:00,0.0,343.9834573480533,0.0,716.0440949104698,0.0,1015.1933855530408
2025-02-28T18:00,2025-02-28T19:00,0.0,352.227938327698,0.0,679.3240402672445,0.0,982.6239860960636
2025-02-28T19:00,2025-02-28T20:00,0.0,529.3093883753706,0.0,933.5084154929577,0.0,1400.1718190603185
2025-02-28T20:00,2025-02-28T21:00,0.0,543.9898547535211,0.0,939.9274911971831,0.0,1420.8327113668201
2025-02-28T21:00,2025-02-28T22:00,0.0,496.3997021395481,0.0,714.8232599723942,0.0,1147.2437637681905
2025-02-28T22:00,2025-02-28T23:00,0.0,428.79610441482896,0.0,571.0102750146282,0.0,941.1423755181781
2025-02-28T23:00,2025-03-01T00:00,0.0,424.52362743185034,0.0,369.3946680137193,0.0,733.5704523476825
2025-03-01T00:00,2025-03-01T01:00,0.0,844.3701350732601,0.0,977.063935484207,0.0,907.8425486151624
2025-03-01T01:00,2025-03-01T02:00,0.0,808.0077794801352,0.0,1182.770263459455,0.0,1252.2387261438453
2025-03-01T02:00,2025-03-01T03:00,0.0,472.33555432074695,0.0,813.4062852112676,0.0,1114.0318133802818
2025-03-01T03:00,2025-03-01T04:00,0.0,635.2457052563126,0.0,1031.258198664113,0.0,1295.9374518485172
2025-03-01T04:00,2025-03-01T05:00,0.0,526.7476658361209,0.0,804.4666074221182,0.0,844.6006297578392
2025-03-01T05:00,2025-03-01T06:00,831.9861663732395,311.28686519579134,939.7778080985915,588.44787958084,1732.1664018485917,748.2919524235915
2025-03-01T06:00,2025-03-01T07:00,472.8523041373239,879.452724471831,458.37013204225354,1517.467147887324,910.8710145246479,1926.5165492957747
2025-03-01T07:00,2025-03-01T08:00,57.55634848151408,786.9854012747589,39.39322843309859,1223.146190873049,94.79662191901409,1795.7748368848945
2025-03-01T08:00,2025-03-01T09:00,0.0,652.6583236475062,0.0,964.2614116652578,0.0,1538.8546525517252
2025-03-01T09:00,2025-03-01T10:00,0.0,761.0882457791704,0.0,1186.1193874261783,0.0,1430.6072624949925
2025-03-01T10:00,2025-03-01T11:00,0.0,502.01533570873335,0.0,796.1347359697368,0.0,1114.813917538988
2025-03-01T11:00,2025-03-01T12:00,0.0,478.69028402752036,0.0,1008.1932247489991,0.0,1426.0962748768013
2025-03-01T12:00,2025-03-01T13:00,0.0,371.04569949281495,0.0,840.1190043217887,0.0,1157.9893984220907
2025-03-01T13:00,2025-03-01T14:00,0.0,238.60847245703016,0.0,581.5137706391207,0.0,779.3826077768385
2025-03-01T14:00,2025-03-01T15:00,0.0,184.2035576923077,0.0,379.0018667230205,0.0,522.9988377007608
2025-03-01T15:00,2025-03-01T16:00,0.0,308.1930402986066,0.0,726.5114333226687,0.0,983.4382604741726
2025-03-01T16:00,2025-03-01T17:00,0.0,311.9326457355804,0.0,731.4141444016794,0.0,990.2375673945158
2025-03-01T17:00,2025-03-01T18:00,0.0,282.27406745220475,0.0,614.5684591745795,0.0,843.3520700811408
2025-03-01T18:00,2025-03-01T19:00,0.0,285.90945045023597,0.0,696.737157947686,0.0,939.6591384301867
2025-03-01T19:00,2025-03-01T20:00,0.0,312.3557960286373,0.0,539.919708249497,0.0,792.0784103139548
2025-03-01T20:00,2025-03-01T21:00,0.0,531.6851908492374,0.0,1051.351993876474,0.0,1508.2636754848618
2025-03-01T21:00,2025-03-01T22:00,0.0,507.26161281126724,0.0,982.6629758489735,0.0,1306.3911123553553
2025-03-01T22:00,2025-03-01T23:00,0.0,121.33103908599402,0.0,179.77899173703366,0.0,261.49128148900024
2025-03-01T23:00,2025-03-02T00:00,0.0,539.5305481472143,0.0,997.9188446873462,0.0,1296.8326904663609
2025-03-02T00:00,2025-03-02T01:00,0.0,463.2928697183098,0.0,810.2187676056338,0.0,945.3412676056338
2025-03-02T01:00,2025-03-02T02:00,0.0,335.291875,0.0,686.1465845070422,0.0,965.2613908450704
2025-03-02T02:00,2025-03-02T03:00,0.0,617.1307512877094,0.0,1039.457767831652,0.0,1231.1541583872963
2025-03-02T03:00,2025-03-02T04:00,0.0,444.1693079917055,0.0,853.2755668153616,0.0,973.4486926270723
2025-03-02T04:00,2025-03-02T05:00,29.915804357394364,277.2055848805322,60.652158838757394,442.56746441150426,88.62224471830986,647.6058204381059
2025-03-02T05:00,2025-03-02T06:00,576.8861200645862,437.4001724573881,1095.7644510243863,797.0994008633847,1639.406267040747,968.491119041116
2025-03-02T06:00,2025-03-02T07:00,1065.6485892630913,359.8665525687653,1124.4263518505488,742.6669715733183,2147.6243315508023,880.5766697898205
2025-03-02T07:00,2025-03-02T08:00,0.0,869.2644868761587,0.0,1533.0212366857825,0.0,1902.8816010194982
2025-03-02T08:00,2025-03-02T09:00,0.0,462.06789040800686,0.0,872.4569253239358,0.0,1239.7184328479286
2025-03-02T09:00,2025-03-02T10:00,0.0,706.0960559762609,0.0,1311.7695534033876,0.0,1680.3221906404408
2025-03-02T10:00,2025-03-02T11:00,0.0,336.7759604087628,0.0,690.8453558152129,0.0,972.9006318282252
2025-03-02T11:00,2025-03-02T12:00,0.0,310.2796253606451,0.0,734.3303571428571,0.0,999.8399659793079
2025-03-02T12:00,2025-03-02T13:00,0.0,378.1007394366197,0.0,850.7290118521782,0.0,1172.6238556338028
2025-03-02T13:00,2025-03-02T14:00,0.0,341.72186992765273,0.0,833.5163550533973,0.0,1122.1542081383766
2025-03-02T14:00,2025-03-02T15:00,0.0,244.1338544814604,0.0,600.7439113266345,0.0,800.2467889553096
2025-03-02T15:00,2025-03-02T16:00,0.0,190.3217404292406,0.0,507.6426433083937,0.0,662.0780017605438
2025-03-02T16:00,2025-03-02T17:00,0.0,259.58011009818097,0.0,547.6053558384422,0.0,755.5037881686965
2025-03-02T17:00,2025-03-02T18:00,0.0,364.2601529939003,0.0,890.0669866238853,0.0,1198.2082674945134
2025-03-02T18:00,2025-03-02T19:00,0.0,361.7021459377567,0.0,853.8377582358053,0.0,1159.5184050406979
2025-03-02T19:00,2025-03-02T20:00,0.0,302.90466744252495,0.0,685.0527699332087,0.0,934.8213028169013
2025-03-02T20:00,2025-03-02T21:00,0.0,284.9103900748239,0.0,633.8142346135387,0.0,869.097099121057
2025-03-02T21:00,2025-03-02T22:00,0.0,316.54531147610464,0.0,610.560454183183,0.0,869.8751247479535
2025-03-02T22:00,2025-03-02T23:00,0.0,363.5018981498946,0.0,732.5840788089122,0.0,1029.6076441903735
2025-03-02T23:00,2025-03-03T00:00,0.0,330.29040492957745,0.0,656.2028174570104,0.0,922.2349865639744
2025-03-03T00:00,2025-03-03T01:00,0.0,226.27654050535958,0.0,451.6870597351367,0.0,628.2773641007782
2025-03-03T01:00,2025-03-03T02:00,0.0,248.83231191885037,0.0,534.7558995491688,0.0,735.2267909131317
2025-03-03T02:00,2025-03-03T03:00,0.0,341.24303585023233,0.0,686.9763490310365,0.0,963.8354593961565
2025-03-03T03:00,2025-03-03T04:00,0.0,371.3343363018163,0.0,774.967335208808,0.0,1081.4023359814917
2025-03-03T04:00,2025-03-03T05:00,35.368314810739435,301.48860602790694,65.33127200704224,648.090666254363,98.37109925331079,896.5011090553667
2025-03-03T05:00,2025-03-03T06:00,609.9620230396804,133.88292253521126,1213.4167071369288,314.2807922535211,1792.5878042230206,424.15440969287124
2025-03-03T06:00,2025-03-03T07:00,1056.1522777102705,209.72114504085656,1880.179986880107,538.1723239436619,2890.14579591082,725.6794871794872
2025-03-03T07:00,2025-03-03T08:00,343.1581189243449,520.0984960552269,363.38077077169623,1116.40110780065,693.9421756128487,1354.2163578909353
2025-03-03T08:00,2025-03-03T09:00,0.0,609.7485879239109,0.0,1124.0712491337492,0.0,1373.6908938229603
2025-03-03T09:00,2025-03-03T10:00,0.0,536.6417396243123,0.0,1132.556967631573,0.0,1602.5252075193762
2025-03-03T10:00,2025-03-03T11:00,0.0,312.56121782555533,0.0,754.1155818545329,0.0,1018.9869322785207
2025-03-03T11:00,2025-03-03T12:00,0.0,251.39181985403542,0.0,581.7482807099004,0.0,790.3486721611721
2025-03-03T12:00,2025-03-03T13:00,0.0,266.715909019204,0.0,606.7732333746067,0.0,826.0049802265269
2025-03-03T13:00,2025-03-03T14:00,0.0,298.6849257229769,0.0,767.9786415534627,0.0,1017.9409024164712
2025-03-03T14:00,2025-03-03T15:00,0.0,248.86162908295015,0.0,614.7529801381058,0.0,817.9640679648139
2025-03-03T15:00,2025-03-03T16:00,0.0,176.3045665027945,0.0,450.08184475501446,0.0,589.7456796591271
2025-03-03T16:00,2025-03-03T17:00,0.0,226.85919908749526,0.0,577.8453412489281,0.0,763.3571406715863
2025-03-03T17:00,2025-03-03T18:00,0.0,308.23344731837926,0.0,755.8518897569861,0.0,1013.1812698219616
2025-03-03T18:00,2025-03-03T19:00,0.0,328.2168774314432,0.0,798.8010332343554,0.0,1075.0912228796844
2025-03-03T19:00,2025-03-03T20:00,0.0,283.77924462455206,0.0,658.6250359107306,0.0,892.1267962806423
2025-03-03T20:00,2025-03-03T21:00,0.0,267.3832161829571,0.0,669.549861316196,0.0,893.5112979526918
2025-03-03T21:00,2025-03-03T22:00,0.0,295.9353892756562,0.0,615.8099371570547,0.0,861.5737596107231
2025-03-03T22:00,2025-03-03T23:00,0.0,313.34939060093365,0.0,610.5760666890294,0.0,866.1111467678677
2025-03-03T23:00,2025-03-04T00:00,0.0,216.84979753521128,0.0,499.67772887323946,0.0,671.9222711267605
2025-03-04T00:00,2025-03-04T01:00,0.0,199.1530075422952,0.0,384.2143036870136,0.0,536.1789060695534
2025-03-04T01:00,2025-03-04T02:00,0.0,291.09138506333863,0.0,618.2236364538314,0.0,853.9648199651558
2025-03-04T02:00,2025-03-04T03:00,0.0,337.2340759744329,0.0,732.465567753182,0.0,1008.8566577308118
2025-03-04T03:00,2025-03-04T04:00,0.0,313.4412689183454,0.0,622.2993059321302,0.0,873.0508829387977
2025-03-04T04:00,2025-03-04T05:00,0.0,301.8207082546009,0.0,666.1962046262921,0.0,914.56492525881
2025-03-04T05:00,2025-03-04T06:00,826.8094702931556,218.3793536047461,1214.5834705099467,406.0666365445404,2001.3857202914796,469.891750872842
2025-03-04T06:00,2025-03-04T07:00,480.8290237649398,638.5213398826329,587.4985009843875,918.3425318012281,1051.7280443998256,963.5096325416298
2025-03-04T07:00,2025-03-04T08:00,62.66071271156559,783.2321559948548,52.4501449628187,1397.7559276124168,113.0582253610875,1941.7450534652676
2025-03-04T08:00,2025-03-04T09:00,0.0,500.48832554606713,0.0,974.9733498088758,0.0,1408.4913264001239
2025-03-04T09:00,2025-03-04T10:00,0.0,339.76679338624143,0.0,657.9945690537636,0.0,948.4868124959521
2025-03-04T10:00,2025-03-04T11:00,0.0,411.5876427569987,0.0,890.5827004193893,0.0,1245.2195898297412
2025-03-04T11:00,2025-03-04T12:00,0.0,387.3991793462947,0.0,879.9439806987884,0.0,1208.9016976613132
2025-03-04T12:00,2025-03-04T13:00,0.0,233.49074678098174,0.0,526.2104818258665,0.0,711.9277975545581
2025-03-04T13:00,2025-03-04T14:00,0.0,133.65636332045528,0.0,298.72615731866546,0.0,400.022311631128
2025-03-04T14:00,2025-03-04T15:00,0.0,237.59864300106187,0.0,577.4396789747494,0.0,769.4733299742313
2025-03-04T15:00,2025-03-04T16:00,0.0,277.46333626502746,0.0,697.1927075398397,0.0,926.0616704421093
2025-03-04T16:00,2025-03-04T17:00,0.0,134.94568144927877,0.0,377.4621524895623,0.0,481.5517462899818
2025-03-04T17:00,2025-03-04T18:00,0.0,200.05867353529462,0.0,375.1919273332302,0.0,526.9773685455931
2025-03-04T18:00,2025-03-04T19:00,0.0,373.71446678592264,0.0,832.1871704189635,0.0,1142.9952010584216
2025-03-04T19:00,2025-03-04T20:00,0.0,434.9566559564488,0.0,924.0320549331492,0.0,1291.0704327443955
2025-03-04T20:00,2025-03-04T21:00,0.0,294.74039536075935,0.0,608.0834638576318,0.0,844.9766911126006
2025-03-04T21:00,2025-03-04T22:00,0.0,334.57935158058433,0.0,734.4058733167642,0.0,1020.717741413807
2025-03-04T22:00,2025-03-04T23:00,0.0,208.36124788613304,0.0,301.4302159816282,0.0,453.3793638947552
2025-03-04T23:00,2025-03-05T00:00,0.0,361.0,0.0,736.0540669014084,0.0,1029.3799471830987
2025-03-05T00:00,2025-03-05T01:00,0.0,387.5604753521127,0.0,803.2907394366197,0.0,1125.331409730573
2025-03-05T01:00,2025-03-05T02:00,0.0,239.93691868190274,0.0,451.01296575850483,0.0,634.084005466892
2025-03-05T02:00,2025-03-05T03:00,0.0,296.18845223724236,0.0,610.796058364357,0.0,851.89862687345
2025-03-05T03:00,2025-03-05T04:00,0.0,476.1567934069587,0.0,862.6879411334805,0.0,1116.0006552054458
2025-03-05T04:00,2025-03-05T05:00,34.14845400528169,475.4685624670111,73.22522007042254,904.2404232793209,105.03533670774648,1162.5350474146658
2025-03-05T05:00,2025-03-05T06:00,533.8988701842466,90.38560046174484,1070.8719415280516,180.59454225352113,1577.601599911972,248.4266612495486
2025-03-05T06:00,2025-03-05T07:00,886.8629839090634,386.08704038332564,1061.161723744836,1004.7054753521128,1913.212099471831,1350.1987260743952
2025-03-05T07:00,2025-03-05T08:00,26.159580765845075,539.4912483737967,106.52975902288732,1025.2652438709986,129.89803697183098,1431.531882945094
2025-03-05T08:00,2025-03-05T09:00,0.0,770.8846582071773,0.0,1314.554624002549,0.0,1528.5468866234387
2025-03-05T09:00,2025-03-05T10:00,0.0,303.9407209221487,0.0,671.0110770639617,0.0,930.9288147406751
2025-03-05T10:00,2025-03-05T11:00,0.0,308.2937824878263,0.0,583.3476965639993,0.0,836.4212924758244
2025-03-05T11:00,2025-03-05T12:00,0.0,361.7037059859155,0.0,814.0372007042254,0.0,1117.1103697183098
2025-03-05T12:00,2025-03-05T13:00,0.0,292.9266986286556,0.0,705.4364611485481,0.0,947.3313309045595
2025-03-05T13:00,2025-03-05T14:00,0.0,180.24905019333866,0.0,432.4312695987915,0.0,573.9386961764487
2025-03-05T14:00,2025-03-05T15:00,0.0,104.38823634322485,0.0,249.69823986494745,0.0,322.8497501140571
2025-03-05T15:00,2025-03-05T16:00,0.0,162.1181657888768,0.0,415.8474492671928,0.0,539.491614994363
2025-03-05T16:00,2025-03-05T17:00,0.0,72.01174358279856,0.0,143.44338028169014,0.0,185.78366197183098
2025-03-05T17:00,2025-03-05T18:00,0.0,245.59281690140847,0.0,643.6177112676056,0.0,841.7839964788733
2025-03-05T18:00,2025-03-05T19:00,0.0,279.34281910397294,0.0,670.8010885282107,0.0,899.293155441525
2025-03-05T19:00,2025-03-05T20:00,0.0,196.66078968494662,0.0,437.8652024640113,0.0,590.5822750957965
2025-03-05T20:00,2025-03-05T21:00,0.0,243.77441212998497,0.0,536.9912018354801,0.0,737.5446359938079
2025-03-05T21:00,2025-03-05T22:00,0.0,350.3640200589104,0.0,728.4791797075092,0.0,1015.0732901340947
2025-03-05T22:00,2025-03-05T23:00,0.0,221.52873440842293,0.0,410.39871961552353,0.0,576.6071583445446
2025-03-05T23:00,2025-03-06T00:00,0.0,218.04376232741618,0.0,438.5337418991265,0.0,608.6159833755987
2025-03-06T00:00,2025-03-06T01:00,0.0,204.0327645111299,0.0,403.3586300346457,0.0,561.2641078820061
2025-03-06T01:00,2025-03-06T02:00,0.0,319.352192127728,0.0,574.0133658293042,0.0,827.5331614681047
2025-03-06T02:00,2025-03-06T03:00,0.0,372.5953987429398,0.0,748.4962931012731,0.0,1022.7076393737464
2025-03-06T03:00,2025-03-06T04:00,0.0,307.3003839109608,0.0,630.6276591997746,0.0,829.8611580726965
2025-03-06T04:00,2025-03-06T05:00,20.35294014084507,308.2657297855178,65.0827345731192,552.5288645780005,83.8152274408284,759.1988236122852
2025-03-06T05:00,2025-03-06T06:00,625.5993963429244,222.21919014084506,1119.447251866723,361.8306690140845,1714.9110510883347,480.264652014652
2025-03-06T06:00,2025-03-06T07:00,971.6326870245139,197.93505212735982,1535.1660062693718,519.8983516483516,2464.9170687419637,694.411858974359
2025-03-06T07:00,2025-03-06T08:00,201.31551141166526,601.560899717191,170.31572604078613,1282.9895144457064,363.79212588028173,1628.2371067387112
2025-03-06T08:00,2025-03-06T09:00,0.0,558.072026594006,0.0,1021.5659873348156,0.0,1277.966912634293
2025-03-06T09:00,2025-03-06T10:00,0.0,250.13169345554724,0.0,525.4024866617972,0.0,730.6159582466614
2025-03-06T10:00,2025-03-06T11:00,0.0,239.30788732394367,0.0,567.9568485915493,0.0,764.9335035211268
2025-03-06T11:00,2025-03-06T12:00,0.0,247.96199770119733,0.0,631.2473767605634,0.0,832.4115316901408
2025-03-06T12:00,2025-03-06T13:00,0.0,116.32477458438997,0.0,272.02154929577466,0.0,355.11929577464787
2025-03-06T13:00,2025-03-06T14:00,0.0,96.40119127491423,0.0,266.83112862369825,0.0,330.8270827469744
2025-03-06T14:00,2025-03-06T15:00,0.0,83.53131915014067,0.0,232.52828595553052,0.0,288.62352237545736
2025-03-06T15:00,2025-03-06T16:00,0.0,13.352702489606372,0.0,0.0,0.0,0.0
2025-03-06T16:00,2025-03-06T17:00,0.0,127.03816901408452,0.0,342.9318309859155,0.0,442.0146478873239
2025-03-06T17:00,2025-03-06T18:00,0.0,155.41952464788733,0.0,477.72276408450705,0.0,598.9241549295774
2025-03-06T18:00,2025-03-06T19:00,0.0,142.44507042253522,0.0,341.0787147887324,0.0,447.2022887323943
2025-03-06T19:00,2025-03-06T20:00,0.0,208.88943686761516,0.0,509.99120823433987,0.0,673.5821024230429
2025-03-06T20:00,2025-03-06T21:00,0.0,184.65972441906752,0.0,539.9938238151603,0.0,687.1593129666735
2025-03-06T21:00,2025-03-06T22:00,0.0,125.52340974047495,0.0,271.32061935895047,0.0,359.01483412882146
2025-03-06T22:00,2025-03-06T23:00,0.0,54.405924204001124,0.0,53.057376760563386,0.0,76.99816901408451
2025-03-06T23:00,2025-03-07T00:00,0.0,140.6091026409939,0.0,337.07098591549294,0.0,439.07042253521126
